alt,mph
28375,509
22300,463
37450,513
39475,523
21400,447
27800,513
39475,513
28250,516
23025,453
32450,539
38425,532
21525,474
37400,520
25725,486
24400,341
30400,504
27925,529
30425,536
22825,463
37525,525
21250,486
27225,513
36475,536
25600,518
20300,523
31225,541
40425,520
18175,380
29625,502
9775,308
34475,523
36550,539
24150,529
20275,329
27325,543
13800,428
30450,523
23350,486
40575,516
36575,520
23800,456
32400,513
40450,518
31675,500
16750,403
37550,523
12550,352
36525,518
18425,433
34775,509
39475,525
28350,509
27800,474
34475,511
36525,474
24875,481
10275,387
30075,486
33450,518
19650,500
22725,463
22525,470
35225,543
36450,548
21600,477
35550,532
23700,523
23925,546
10400,341
38375,534
17400,453
26475,497
9050,331
20350,463
36425,513
17075,428
32425,536
24350,486
37575,502
37500,483
32950,518
8075,322
40400,518
36425,513
20750,449
24675,444
23425,474
21125,451
29875,523
34575,525
16075,387
39450,518
38450,523
21625,401
40500,520
16975,421
15075,368
20300,304
24500,518
9975,341
35500,516
26175,529
32725,534
32475,495
37525,504
30475,350
24050,410
21350,297
37450,506
22325,511
34600,486
39450,509
35600,451
37575,529
21750,451
20325,292
19350,483
24375,444
35600,527
21350,428
36400,483
16550,407
40500,497
25400,331
34450,465
22300,483
24500,444
16125,470
31475,509
8950,322
31475,539
18175,447
20325,290
36625,536
23125,430
31525,497
40525,523
23550,463
34550,527
39425,509
30500,488
28300,513
24925,467
20675,465
25275,481
23225,451
9450,285
40550,523
35350,479
20100,465
10150,352
36525,511
30450,523
34550,525
14650,456
30525,546
37575,525
32000,516
28475,529
32525,536
34525,552
36575,513
17050,394
27475,548
23250,433
23700,470
39550,509
8450,311
22325,329
10925,350
38500,504
28875,477
21375,308
24800,495
41400,470
19275,437
36600,523
23600,493
36550,527
30875,523
32450,520
35500,523
28475,543
40500,513
36600,486
34450,506
32600,513
34550,486
25075,511
19275,433
33525,504
31625,506
26225,426
30500,506
29525,490
10325,334
23125,474
34550,509
36550,523
21975,486
28950,481
37675,534
20250,437
32450,500
11650,359
25425,470
38525,509
34500,527
23350,453
15275,440
32975,506
23400,513
37625,527
25350,509
20175,311
30550,532
36600,529
9650,336
10750,341
21225,322
23725,490
32500,541
21550,456
22225,302
15800,272
40575,504
22375,414
33450,516
36575,513
23150,472
24575,442
8800,334
24325,513
33525,518
33375,536
17150,308
33600,529
34600,495
19400,442
24125,458
19200,490
37525,495
32500,523
30475,509
22050,435
29950,527
14775,394
29050,511
25525,481
28200,529
36575,513
33775,527
22275,276
18025,428
23200,504
34475,486
31575,490
28850,509
39625,518
12325,350
24350,341
25350,481
28250,520
26375,341
32525,532
27275,488
18675,447
28525,527
40450,511
34475,525
26825,518
18250,426
22325,311
34575,523
39575,511
37650,529
21200,479
12325,384
30425,546
37575,523
29225,532
21600,456
26025,506
36475,511
21350,414
25050,506
34450,518
20675,437
16300,421
21050,520
39550,520
22050,442
28375,371
26650,458
32550,552
34500,516
27350,470
22200,463
37625,520
20175,493
27475,444
24375,532
9150,336
36250,504
17575,405
38500,518
36500,525
36400,516
35500,516
34525,481
25400,421
22000,493
35475,527
28500,541
36800,481
34425,511
23350,426
34500,532
36500,536
16875,398
33000,506
23400,470
11100,341
33500,518
37500,511
15325,410
30000,513
17250,405
25900,516
41150,523
9475,366
32425,525
34550,520
24025,490
22400,502
24300,465
24350,490
24325,493
9900,382
29275,502
24425,527
20450,481
25900,490
25325,532
21075,472
30400,518
14125,435
40575,520
22525,483
8225,325
28450,541
28400,472
20175,437
21275,295
24250,477
30425,543
38550,523
36450,527
34400,518
31500,500
23250,506
15700,426
36500,523
34450,532
35475,506
36600,506
24625,479
23500,463
25200,477
30125,543
19200,474
20300,435
24200,495
16725,428
38425,529
40375,513
26825,493
36400,523
36650,541
15575,428
23525,543
26050,474
36500,506
28350,497
34450,534
34475,525
26975,511
24075,490
32500,532
40525,516
32500,529
33575,518
28525,511
23900,483
32450,532
37400,504
35250,520
34425,541
32425,550
28025,529
15200,410
29550,518
10050,384
19175,470
27625,513
21325,470
33425,502
25475,525
35325,548
19275,449
37000,539
28150,548
11025,405
25900,548
26825,532
10700,378
30600,539
28525,490
28575,539
30475,516
32175,509
24925,444
32350,493
33675,543
25950,470
33575,516
9000,329
40525,520
10675,320
34550,525
16000,366
38575,518
23800,463
23475,493
29825,504
21500,453
38450,481
8900,306
16025,403
34650,525
31525,529
25300,421
28525,511
10600,361
40650,520
36500,518
20325,518
12950,398
31175,523
15825,410
23625,442
34725,474
37675,518
37675,518
40650,511
33675,520
38650,525
25400,304
39725,513
32525,506
24775,290
35700,486
40700,483
37725,523
34625,518
34725,486
21050,486
25650,320
41400,433
27150,527
22350,497
31400,539
35725,534
16475,419
37700,520
23050,453
24475,463
32750,532
36625,520
11875,253
23750,463
21625,474
15500,442
35675,509
9150,338
24525,493
17300,417
31225,500
27100,481
12275,398
30625,527
34725,527
20350,442
39675,506
38850,532
17500,444
19425,345
35850,506
32650,539
23875,477
40575,442
30600,506
18700,430
10350,338
36825,527
29425,458
33425,527
10225,378
23200,486
14050,419
34725,527
32675,527
32775,509
40600,516
19350,368
36675,456
20300,315
10625,343
22850,483
36700,520
34700,525
21350,458
35400,529
16100,428
21475,292
27700,529
37850,527
17200,315
40700,520
25125,479
36625,520
32700,539
23025,458
30650,513
36650,523
30725,543
33650,506
22250,477
29625,532
19875,453
28600,548
10675,327
34800,523
21525,490
22475,474
29600,483
35700,518
16350,378
32725,523
10575,341
30650,525
23450,410
16600,405
35675,493
17650,479
30625,541
22375,447
14600,467
11425,359
34775,516
27625,483
37725,525
40575,511
23050,463
24450,502
24075,451
31875,513
19650,435
25650,529
32725,516
29600,488
39675,509
24075,477
30575,546
35725,532
37750,490
25525,479
22525,405
16475,295
12050,398
25425,380
17175,444
37650,527
9600,334
21325,490
36700,509
19650,474
40625,509
12075,371
14625,410
25325,506
27400,313
32000,536
23625,456
37675,506
18175,428
38675,513
34600,518
13075,453
23350,486
35725,523
21550,483
36725,513
31500,516
16725,437
25550,493
21400,361
11525,373
17325,371
34650,509
36475,523
10825,361
24500,511
29625,486
35350,525
24150,490
9400,336
27125,479
35700,506
19200,391
18175,405
11125,253
34725,534
9025,329
24525,479
32675,502
32575,502
21425,435
30575,516
35750,490
25875,532
30225,520
12675,368
20575,424
9900,338
36650,504
13825,391
40600,513
24600,483
40675,525
31575,516
24625,419
8650,331
32550,509
39750,506
32675,536
15575,322
19075,453
25225,479
21475,481
22400,359
36675,518
38625,518
24175,417
25950,481
37725,523
19225,483
39625,513
37725,500
34700,516
16175,297
19325,430
40650,516
32875,534
8775,327
40775,465
36600,516
36775,488
35700,520
16925,410
27875,465
35350,525
36625,523
16450,407
25800,504
14875,437
40650,504
26300,472
26075,532
21625,447
16100,440
21950,435
27575,488
21475,288
27675,520
32600,546
37775,504
31575,511
25500,493
27125,500
16950,419
35550,518
29525,387
25900,539
21100,453
37825,516
39825,509
33750,396
17975,430
22575,453
39675,518
23450,361
37800,516
29800,518
41325,493
8125,272
25200,417
15125,453
29425,504
33775,532
29950,511
38800,539
19450,428
17550,419
36675,516
19400,447
10600,394
34425,532
12650,417
26575,497
36750,529
34825,511
38800,520
22950,453
30650,548
30050,502
26500,497
32675,543
38725,511
34675,536
14200,456
24800,488
35850,504
13500,407
38800,527
36800,518
28700,511
30625,447
40775,509
33750,523
36775,523
20200,495
32225,504
32725,541
30175,525
34725,516
19450,435
11650,424
18625,387
24675,472
28775,548
36825,541
36825,527
18950,463
38775,518
26900,550
19950,424
36425,548
34825,527
38825,525
22575,355
36750,523
32725,536
26775,497
30625,541
23575,456
10525,350
11750,331
18750,424
15450,414
35775,527
26550,493
37750,527
32825,536
36625,536
21600,472
25050,451
35900,511
35850,532
17000,497
37800,509
35825,532
35825,523
39925,550
24700,497
37400,493
34500,493
39925,513
23150,495
21725,490
29925,527
32350,520
28225,479
37675,502
35850,500
36775,504
35975,525
17325,488
24300,488
39900,509
35775,525
38400,513
8125,315
11750,387
19525,440
22475,495
32850,541
37850,516
25550,532
38650,523
30725,506
30850,527
38850,516
32800,509
19275,428
27400,486
38800,516
37800,516
12325,382
28650,500
23475,265
35925,495
34950,525
38300,523
34800,520
35850,511
33775,525
19925,417
34700,500
40825,513
25350,467
38800,504
19825,403
36800,513
33775,511
33475,495
31825,523
38875,518
22625,426
37950,516
24700,486
23150,437
39900,509
37900,513
17525,405
34825,534
34875,527
26700,348
36825,513
38775,518
22550,451
19275,437
36900,523
35500,516
30150,483
35900,511
18300,442
18425,297
32800,536
37850,525
14125,426
36850,552
28800,474
24650,483
14325,313
24675,302
23550,502
12925,433
16750,334
31750,536
33750,520
33750,504
26875,281
32825,536
18600,495
27825,516
31825,359
35750,529
20150,412
27775,472
21525,327
27900,536
22525,504
25950,433
30700,525
36875,506
28125,465
38800,518
20475,348
17725,401
19425,444
33125,511
21700,442
19875,477
23850,442
30725,520
15725,451
23600,513
23750,474
39725,500
25625,506
31125,534
33750,527
20175,467
35025,532
36800,513
24550,447
29350,504
38900,520
37900,523
11925,437
25075,447
38875,518
29700,506
36875,520
8750,327
36850,520
16900,403
39575,523
18700,407
38600,504
8075,325
35825,518
24575,481
35825,520
26800,511
25425,490
35750,536
26675,481
40825,518
20425,451
34950,520
24525,430
25675,497
17850,449
22400,513
26125,497
28775,511
30675,541
37125,527
10350,338
32575,548
10775,348
26850,520
38025,520
34850,490
21850,486
34900,536
25800,419
19625,477
24025,479
32800,536
20175,389
24600,456
18775,424
26875,506
28700,539
34250,502
39925,486
36875,407
9325,329
19200,426
32775,483
26650,502
21800,467
36875,532
24725,444
35925,529
20150,506
12250,405
16525,357
34875,534
37050,546
35825,523
40775,525
37125,497
23025,456
34925,509
29000,511
36850,523
37900,520
20975,430
13375,375
26975,500
27075,509
30675,483
36200,511
36800,518
37450,523
29100,511
32950,529
34875,523
19150,474
36950,516
34875,506
32875,527
36825,523
10550,384
24500,513
34875,518
11800,352
34875,495
34025,520
16275,430
15200,470
33925,529
40750,511
29125,504
30825,548
27100,488
28775,509
37825,520
32850,509
23675,463
30850,548
34950,532
41025,532
10625,334
14175,442
10575,426
34825,532
19700,417
25050,477
39975,518
34925,511
38925,497
34875,529
26750,479
34600,520
28650,506
40000,548
38050,539
36775,536
31300,481
20500,495
21750,477
9875,338
31675,529
9225,341
31500,502
27725,546
31850,543
11525,366
35925,534
38950,532
22525,430
31750,477
25175,483
29925,502
37700,504
38750,523
29650,506
31925,516
33850,532
19475,465
26275,481
25525,500
21750,442
35825,490
25675,465
33025,523
27225,504
22025,474
35875,504
40700,495
28825,539
31550,536
30100,463
22275,481
40975,529
9975,336
30825,534
16300,359
38650,511
27650,511
25750,470
32675,523
25425,495
21525,472
25600,502
35875,518
33875,532
35925,520
15625,417
29125,458
23925,456
17800,299
35725,493
20550,389
40825,518
31675,518
26375,477
27425,483
20675,465
31775,518
35900,518
38875,534
30675,481
19500,456
32825,433
31675,539
34825,529
37800,525
20525,318
31650,488
33525,456
37800,502
19650,414
28625,509
35800,513
34750,504
30650,536
29700,525
30750,511
28650,539
36875,504
24200,442
35450,486
23500,488
37025,433
20450,359
36750,516
17200,417
25450,474
21400,435
12225,387
34775,520
28700,474
14125,304
39750,463
34700,518
10925,345
34700,516
36700,527
33775,525
32800,518
22575,311
13425,371
24600,304
16650,320
37800,520
15825,440
26275,483
34600,506
31650,525
36225,490
15075,410
30350,523
32600,502
21125,453
33650,509
19400,467
23250,451
21750,442
35725,493
31775,518
39700,513
33700,527
19450,453
22375,511
31700,534
28375,506
37725,523
17500,428
38300,516
26625,495
32625,509
35775,497
34250,523
27625,543
12025,322
19450,440
38675,518
30850,523
22525,447
37975,513
19800,387
38800,495
24475,467
20500,313
20375,493
26750,488
34175,516
34625,525
35800,506
25925,493
21000,412
30150,511
17675,419
19525,435
10125,361
35700,516
20175,486
32675,546
8625,322
16550,407
33725,525
21500,407
37750,527
36400,518
34875,539
24750,463
10275,361
25250,490
24700,465
18675,449
23200,453
37775,518
17925,449
28250,500
21075,435
28675,500
28575,495
19625,458
34650,493
28575,525
29575,534
30650,442
21425,447
25700,453
35425,513
36700,520
34250,523
20450,435
24575,320
36700,520
39575,518
23800,486
34725,532
22550,267
29800,481
24900,465
32700,467
29025,481
31700,532
32625,500
22250,463
32575,546
11550,368
11175,338
28175,493
34725,486
27650,419
38025,474
36650,534
35875,516
16750,447
34750,527
32050,520
38125,529
12600,428
16050,435
21450,345
17500,401
21250,456
31650,497
37775,506
24575,490
22525,308
32025,520
29625,529
21425,426
32700,529
27150,502
25600,417
34675,525
36525,511
30750,536
21250,483
35675,513
20450,437
32675,536
37875,525
35725,518
36475,520
34650,518
39700,523
24450,472
34750,403
38750,502
36725,518
34775,527
8300,327
21775,419
31475,518
24150,465
22800,513
36250,502
34675,516
35725,520
24550,493
25550,529
20175,433
26750,479
25575,302
34850,513
19475,437
13800,389
34750,523
35725,525
10275,368
36725,520
21325,502
39725,520
31150,474
32650,539
28700,509
32750,529
8375,308
39200,516
32700,539
16575,444
24000,520
32775,532
11375,403
27625,456
8750,327
12350,391
20550,465
24800,467
21400,518
38725,513
27175,518
39375,509
20475,449
26125,474
30400,525
37875,513
37775,520
34700,527
28400,490
35775,520
38700,495
16650,421
31575,532
35650,525
11500,380
35750,527
33625,500
28850,502
38575,513
30150,511
33575,502
19850,490
38575,523
34425,529
27250,518
27200,516
27800,440
35500,472
17700,424
37625,509
27250,470
26825,488
21775,453
26775,495
33500,539
27450,516
23600,486
23400,435
40525,523
20525,444
20200,331
33625,532
9825,338
36450,516
35575,520
31500,523
32550,529
16800,440
35575,516
38450,525
34550,488
33000,440
31450,348
34400,532
33800,525
40450,518
28400,442
36475,523
16675,419
27925,550
34500,525
18700,463
22150,414
8950,325
23325,336
37575,527
28400,506
37575,511
32425,513
23375,465
24575,495
31475,359
32525,520
22500,449
24575,463
29450,536
34375,477
23600,463
29375,500
33550,518
33425,539
39475,527
21250,442
28600,527
35475,504
33425,520
8100,306
38525,493
28375,518
15975,396
38600,536
22600,509
30275,490
32425,536
40500,500
35000,495
36450,513
32900,497
21925,447
27475,513
40550,500
21600,426
32500,497
38425,518
34400,520
35025,493
32275,504
22125,442
24275,313
9700,329
25300,308
34750,444
20125,315
24750,481
24975,465
23200,453
15175,421
37350,513
35350,529
34325,529
29250,532
33775,527
20300,467
17575,311
27450,523
21500,477
36825,405
37375,523
35800,481
40525,513
22650,470
22700,449
33775,536
36325,527
40350,458
22350,493
23275,465
39275,516
35125,506
34325,532
40325,529
32325,532
35325,523
35400,513
31550,532
20125,315
34350,525
27150,341
35325,520
32500,529
32100,534
9800,338
24100,509
26300,334
19125,453
17000,470
14425,428
19275,426
30350,539
36450,520
32325,532
35300,513
18300,449
37325,523
16750,428
37450,523
21225,426
20150,490
34050,518
19050,440
9400,306
17650,424
13925,426
20525,456
37375,490
13350,320
37550,534
28225,470
9575,320
14450,419
10600,336
36325,539
29675,516
40400,474
36250,520
21050,472
21225,467
39225,516
33300,539
18800,366
34075,539
25050,465
24825,407
25050,437
34250,536
32250,504
36225,516
12275,414
40300,525
21950,433
30225,543
9775,336
30275,516
38275,523
23025,486
40275,523
10200,336
31425,493
41275,523
31100,527
25925,486
20850,417
33300,516
9125,320
36075,525
28850,495
33250,529
28200,536
18750,456
30650,463
39225,511
36400,541
26225,516
37300,520
11375,403
29150,506
36200,539
36275,520
36550,539
35300,513
25550,486
19175,424
22750,486
36300,529
35325,486
36250,516
25075,467
13650,458
21100,428
35175,520
39325,523
28950,518
23500,502
30200,536
21975,477
32175,516
20525,435
37275,520
35225,518
36250,513
33775,527
37300,520
18075,343
34225,511
15050,426
38275,516
41400,513
33225,458
41375,534
25550,523
39300,523
32150,525
18050,368
38250,520
35300,527
16275,364
17600,272
30125,361
36250,518
8525,334
35325,525
39350,516
17475,433
29175,529
10025,338
36175,529
32675,529
12225,391
36200,516
35250,513
32175,541
36150,529
39275,529
16375,419
34225,525
10350,389
35900,516
34775,486
36400,520
29475,467
9075,311
13425,421
27225,516
26575,516
26400,470
32100,523
37300,548
34100,532
30125,523
40275,523
24025,532
9350,348
26125,493
19075,488
20600,495
28275,502
35275,518
25200,488
24425,412
26275,504
16550,428
8300,327
38275,525
15850,405
36800,493
38300,525
27425,486
39200,518
38175,511
12075,389
35150,518
24350,481
35000,520
38225,495
25175,516
28600,539
39025,518
15750,458
37950,552
15175,387
37075,513
25175,495
9725,345
34950,506
35025,502
9250,329
27650,523
40975,525
41125,523
27875,516
34550,518
27750,502
40125,525
21575,424
16525,419
35075,523
41050,529
40025,534
35150,520
16300,414
31400,506
19650,500
20400,463
19375,483
17950,401
34925,527
12950,430
18725,419
26950,453
26050,495
22175,470
40025,523
34225,527
29350,523
37475,511
20600,486
31925,534
19150,449
22925,477
33550,511
21900,331
18850,311
32900,525
21700,440
26250,536
35600,502
11500,256
38200,523
39025,523
27850,509
33850,520
26950,345
31725,532
39100,511
40100,516
17850,490
37050,516
26900,465
35000,523
36100,504
38150,532
18300,490
34975,486
38050,527
